OBJ,RA,DEC,PETROR50_R,PETROR90_R,PETROMAG_U,PETROMAG_G,PETROMAG_R,PETROMAG_I,PETROMAG_Z,PETROMAGERR_U,PETROMAGERR_G,PETROMAGERR_R,PETROMAGERR_I,PETROMAGERR_Z,PSFMAG_R,FIBERMAG_R,DEVMAG_R,DEVMAGERR_R,EXPMAG_R,EXPMAGERR_R,FRACDEV_R,MU50_R,EXTINCTION_U,EXTINCTION_G,EXTINCTION_R,EXTINCTION_I,EXTINCTION_Z,CMODELMAG_R,CMODELMAGERR_R,REDSHIFT,REDSHIFTERR,PETROMAG_MU,PETROMAG_MG,PETROMAG_MR,PETROMAG_MI,PETROMAG_MZ,PETROMAGERR_MU,PETROMAGERR_MG,PETROMAGERR_MR,PETROMAGERR_MI,PETROMAGERR_MZ,PETROR50_R_KPC,color_new,Morphology,Uncertain,Elliptical,Spiral
102,198.00962829589844,-1.145519137382507,1.8174815,4.7445655,19.847084,17.90532,17.010319,16.58295,16.319538,0.12277983,0.01599357,0.011893552,0.012528373,0.021003548,18.164213,18.14175,16.834133,0.004750479,17.05903,0.004740233,0.54104805,20.303117752075195,0.16644779,0.1224707,0.08882597,0.067354046,0.047754854,16.931608200073242,0.0034129552077502,0.0845409,0.000149319,-18.583254,-20.376432,-21.099577,-21.449549,-21.672922,0.12442448,0.018862547,0.015538882,0.016029987,0.023262829,2.8847554,0.8950010000000006,0,1,0,0
119,198.02926869,-1.12414596,3.4286354,7.1706057,18.919125,17.669014,16.977158,16.674791,16.340668,0.09984462,0.017762098,0.009329208,0.015420166,0.038416933,19.067516,18.928093,16.518751,0.0060420507,17.023954,0.005960352,0.21872509,21.64821370866604,0.16995491,0.12505122,0.09069757,0.06877322,0.04876107,16.891646424338788,0.0045238918411374,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,0.6918560000000014,0,1,0,0
129,198.051986694336,-1.0951361656188965,3.840362,7.8389072,18.191734,17.117575,16.731192,16.458946,16.40927,0.055796348,0.034601267,0.059737157,0.058278784,0.043245524,19.22304,18.972506,16.178402,0.0062205684,16.709017,0.005966842,0.023252716,21.64850234985352,0.16735888,0.12314107,0.08931218,0.06772272,0.048016254,16.693222045898438,0.0057486230507493,0.0408906,8.46522e-05,-18.369156,-19.316965,-19.697292,-19.839647,-19.874989,0.059273075,0.036017347,0.060568415,0.059130557,0.04438723,3.1034155,0.3863829999999986,2,0,0,1
138,198.0700225830078,-1.1197203397750854,2.1259427,6.437585,19.53899,17.70084,16.714857,16.269201,15.947799,0.11587046,0.02314663,0.022691615,0.019702135,0.025016338,17.99214,17.98605,16.541206,0.005238901,16.835464,0.005381058,0.9332575,20.348064422607425,0.17649908,0.12986635,0.094189905,0.071421355,0.05063863,16.558547973632812,0.004975747782737,0.0861252,0.000148248,-18.957731,-20.661505,-21.453957,-21.837204,-22.100538,0.1175977,0.02521445,0.024797378,0.022094674,0.026941128,3.431287,0.9859830000000009,1,0,1,0
175,198.1078338623047,-1.103635311126709,1.8304979,5.4308233,19.786667,17.693966,16.743366,16.36673,16.020885,0.11978164,0.013073018,0.010356984,0.033013172,0.016793096,17.83963,17.865074,16.632788,0.0042443625,16.94573,0.004348638,0.98194313,20.05166244506836,0.17293039,0.12724054,0.09228545,0.06997726,0.04961475,16.63770866394043,0.0041870707646012,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,0.9505999999999979,1,0,1,0
22,198.1875915527344,-1.2006220817565918,1.8992643,6.2357845,18.559282,16.860847,16.052242,15.660389,15.385881,0.047110695,0.023453841,0.023775805,0.022733971,0.024209125,17.11356,17.18515,15.928457,0.0031829572,16.243822,0.0033683158,1.0,19.44061851501465,0.16581486,0.122005,0.088488206,0.067097925,0.04757327,15.928457260131836,0.003182957181707,0.084488,0.000133839,-19.863821,-21.388834,-22.05796,-22.339788,-22.598417,0.05118113,0.025496729,0.025793197,0.024836136,0.026193209,3.012861,0.808605,1,0,1,0
111,198.1356658935547,-1.1508792638778689,2.5018675,6.406407,18.589539,17.29064,16.712791,16.351189,16.119953,0.05163377,0.009108219,0.0072756126,0.008210715,0.022368705,18.240997,18.20021,16.498055,0.0053493115,16.823141,0.0053695524,0.5755404,20.699562072753903,0.18258987,0.13434789,0.097440295,0.07388603,0.052386116,16.624370574951172,0.0039450982585549,0.0857418,4.61358e-05,-19.766586,-20.92375,-21.430616,-21.650948,-21.892967,0.0553729,0.013526264,0.012366674,0.012938932,0.024502384,4.0218415,0.5778490000000005,0,1,0,0
118,198.1405792236328,-1.091875433921814,1.9224383,5.5794897,19.384518,17.597752,16.734804,16.348791,16.042181,0.090502806,0.010355913,0.0066006263,0.0073112682,0.017537478,17.838295,17.891241,16.636553,0.004253471,16.955034,0.0043815244,1.0,20.14951515197754,0.1650066,0.12141029,0.08805687,0.06677086,0.04734137,16.636552810668945,0.0042534708045423,0.0850763,0.000163163,-19.052395,-20.68816,-21.385704,-21.684456,-21.95964,0.09269457,0.0143960165,0.011982,0.012387685,0.0201883,3.0687656,0.8629479999999994,1,0,1,0
128,198.14878845214844,-1.1217491626739502,2.7256715,8.314474,19.092253,17.21028,16.247837,15.795971,15.523977,0.10661669,0.011422508,0.007061667,0.0076475423,0.017025908,17.66518,17.690035,16.189661,0.0036841251,16.538177,0.0038817155,1.0,20.420654296875,0.17545454,0.12909779,0.09363248,0.070998676,0.050338946,16.189661026000977,0.0036841251421719,0.108761,0.000154762,-20.021347,-21.746826,-22.482273,-22.855476,-23.055351,0.10848195,0.015181368,0.012242026,0.01258908,0.019745458,5.412805,0.9624430000000004,1,0,1,0
134,198.15411376953125,-1.1975094079971311,6.444097,14.220038,17.71674,16.328014,15.660847,15.2813015,15.2688265,0.06222945,0.013127021,0.015945643,0.021150833,0.02840476,18.335499,18.256472,15.26745,0.003544347,15.766479,0.0036092328,0.57713777,21.70210647583008,0.17301115,0.12729996,0.09232855,0.07000995,0.049637925,15.451356887817385,0.0026786483358591,0.0853999,0.00014905,-20.675417,-21.892576,-22.470465,-22.670073,-22.713585,0.06536465,0.016502084,0.018821891,0.023395682,0.03011367,10.321894,0.6671669999999992,0,1,0,0
148,198.16482543945312,-1.1401140689849854,1.5629685,3.8923526,19.61286,17.894098,17.080574,16.717073,16.416597,0.08749125,0.013134725,0.009160087,0.008324314,0.020032851,18.083542,18.058477,17.3494,0.020479146,17.041286,0.020294186,0.5331006,20.045774459838867,0.17625292,0.12968522,0.09405854,0.07132175,0.050568007,17.19462776184082,0.0144468285143375,0.0847472,0.00013392,-18.807417,-20.372002,-21.032875,-21.297846,-21.57191,0.08975993,0.016508238,0.013561247,0.013011319,0.022390312,2.4862447,0.813524000000001,0,1,0,0
175,198.18367672,-1.13403347,3.1525328,6.9965997,18.689432,17.276354,16.613192,16.228413,15.965553,0.072017476,0.011349048,0.008009668,0.009110476,0.02485333,18.7505,18.549309,16.14413,0.00480929,16.547142,0.004577593,0.0,21.10193930246813,0.17109731,0.12589177,0.09130722,0.069235496,0.049088832,16.547142006639525,0.0045775929156058,0.0404828,0.00018103,-17.89083,-19.180845,-19.797167,-20.110033,-20.341946,0.07474478,0.015126173,0.012812293,0.013527782,0.026789838,2.5233965,0.6631619999999998,0,1,0,0
136,198.3321685791016,-1.155933499336243,3.3332543,6.5632544,18.768538,17.482552,16.85607,16.529795,16.282137,0.080507785,0.013749208,0.008239196,0.012211188,0.03378537,18.971682,18.837297,16.330835,0.005759461,16.814175,0.0055915173,0.08699189,21.46586227416992,0.12575325,0.09252805,0.06710906,0.05088677,0.036079355,16.762462615966797,0.0049244235269725,0.117869,0.000150395,-20.30461,-21.50352,-21.99526,-22.19682,-22.429787,0.08295735,0.017001214,0.012957024,0.015783329,0.03523459,7.0997167,0.6264819999999993,0,1,0,0
154,198.35728454589844,-1.1262327432632446,2.11523,5.7176313,18.759138,17.288189,16.478762,16.090622,15.827509,0.053072564,0.008058216,0.0053053414,0.0058680493,0.015044509,17.763361,17.7607,16.298532,0.0038199031,16.586119,0.0038873677,0.80086154,20.10099983215332,0.12344903,0.09083262,0.06587939,0.049954347,0.035418257,16.350048065185547,0.003267771564424,0.0842651,0.0001328,-19.53796,-20.918243,-21.593206,-21.907465,-22.13827,0.05671751,0.012842702,0.01132019,0.01159457,0.018064868,3.347466,0.8094269999999995,1,0,1,0
159,198.3684844970703,-1.211204171180725,2.1661928,6.4698853,19.742304,18.069082,16.876535,16.485937,16.217014,0.17673075,0.09144541,0.049520195,0.05121223,0.050515722,18.000717,18.086336,16.839512,0.0047862767,17.209776,0.0049778037,1.0,20.55047035217285,0.11958267,0.087987795,0.063816085,0.048389807,0.034308977,16.83951187133789,0.0047862767241895,0.109395,0.000160411,-19.337723,-20.886353,-21.832434,-22.166286,-22.355118,0.17789319,0.09199091,0.050519843,0.05217947,0.051496487,4.3237042,1.1925470000000011,1,0,1,0
186,198.52655029296875,-1.205134391784668,2.4535978,5.320439,19.208242,17.870756,17.048914,16.689344,16.414194,0.08866022,0.014505138,0.009223354,0.010508289,0.028267514,18.549831,18.541733,16.725416,0.0053165737,17.048037,0.0052484446,0.28038058,20.993379592895508,0.12273008,0.09030363,0.06549572,0.049663424,0.035211988,16.947505950927734,0.0038985454011708,0.110948,0.000135845,-19.74487,-21.03171,-21.67271,-21.951109,-22.173983,0.09089433,0.01761818,0.013604061,0.014506013,0.029984573,4.9580975,0.8218420000000002,0,1,0,0
204,198.9683990478516,-1.105441331863403,2.673172,5.908849,18.333483,17.20626,16.61624,16.218983,16.109077,0.04410293,0.008774158,0.006721932,0.0075367596,0.023221198,18.262306,18.239262,16.302229,0.0043823947,16.649223,0.004323836,0.29673412,20.746824264526367,0.16634871,0.1223978,0.088773094,0.067313954,0.04772643,16.53421401977539,0.0031739333644509,0.110513,4.39008e-05,-20.590776,-21.63708,-22.127558,-22.315907,-22.477919,0.048426446,0.013303608,0.01204925,0.012522094,0.025283046,5.3832917,0.5900199999999991,0,1,0,0
249,199.0204925537109,-1.189289927482605,1.155311,3.161136,19.770477,17.998177,17.072922,16.702904,16.455585,0.07213188,0.00958359,0.006691612,0.007317587,0.014925943,17.5288,17.740583,17.048676,0.00448812,17.163479,0.004550798,1.0,19.381866455078125,0.15049282,0.11073118,0.08031149,0.060897775,0.04317728,17.048675537109375,0.0044881198555231,0.158436,0.000146189,-20.364061,-21.931507,-22.553833,-22.76607,-22.985363,0.07486679,0.013850842,0.012032364,0.012391418,0.01796637,3.1605632,0.9252549999999999,1,0,1,0
262,199.0274658203125,-1.2110224962234497,2.7546098,8.628219,19.448208,17.591513,16.453512,16.011896,15.727606,0.12816997,0.01580823,0.012444719,0.012598817,0.020315425,17.843164,17.92895,16.35442,0.0040482855,16.74417,0.004199814,1.0,20.64926147460937,0.1473256,0.10840078,0.07862129,0.059616145,0.04226859,16.354419708251953,0.0040482855401933,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,1.1380009999999992,1,0,1,0
193,199.45458984375,-1.2037577629089355,2.6838386,9.073056,19.49356,17.70319,16.57282,16.132145,15.782509,0.15117355,0.018713638,0.01631616,0.011515811,0.021478916,17.90326,17.969904,16.58835,0.004350798,17.012821,0.0045709037,1.0,20.71205139160156,0.13264151,0.09759636,0.07078502,0.05367414,0.038055632,16.588350296020508,0.0043507982045412,0.141838,0.000175607,-20.367613,-22.015709,-22.806545,-23.158516,-23.429298,0.1525089,0.021217955,0.019136807,0.01525169,0.023692781,6.6955943,1.1303699999999992,1,0,1,0
223,199.58338928222656,-1.0916786193847656,3.9840384,9.377379,18.458113,16.995241,16.250978,15.860918,15.629489,0.0845738,0.024352446,0.028741479,0.027852178,0.03032209,18.018873,18.050133,16.101273,0.0040814667,16.45433,0.0043341345,1.0,21.248044967651367,0.14563529,0.10715706,0.07771924,0.058932144,0.041783627,16.101272583007812,0.0040814667008817,0.0857985,0.000142305,-19.908598,-21.25392,-21.879074,-22.160519,-22.377537,0.08690787,0.026325697,0.030431448,0.029592978,0.03192859,6.408298,0.7442630000000001,1,0,1,0
51,199.68722534179688,-1.1856039762496948,2.3414373,8.074984,19.264725,17.28879,16.314756,15.892466,15.576248,0.10521815,0.054269563,0.041152317,0.036273908,0.029831214,17.560472,17.606556,16.30658,0.0037256524,16.685709,0.0039260956,1.0,20.15761947631836,0.12362171,0.090959676,0.065971546,0.050024226,0.0354678,16.30657958984375,0.0037256523501127,0.111351,0.000172865,-19.868746,-21.721529,-22.44273,-22.80173,-23.043093,0.10711043,0.05518325,0.042349905,0.037627082,0.031462785,4.746455,0.9740339999999996,1,0,1,0
255,199.7572021484375,-1.1441798210144043,2.770065,9.268559,18.916235,17.109787,16.195461,15.818117,15.520373,0.089366406,0.011956722,0.00923185,0.009009582,0.017973494,17.643475,17.65134,16.16179,0.0036406096,16.559336,0.0038421503,1.0,20.40336036682129,0.13427182,0.09879593,0.07165505,0.054333854,0.03852338,16.16179084777832,0.0036406095605343,0.0857255,0.000167883,-19.515446,-21.190819,-21.924831,-22.23651,-22.487173,0.091580674,0.015587283,0.013609816,0.013460039,0.020568136,4.452215,0.9143259999999991,1,0,1,0
274,199.7813720703125,-1.1181718111038208,1.9164318,5.365041,19.55984,17.83449,16.94686,16.543648,16.28079,0.10137323,0.014422056,0.014529779,0.013601671,0.021995908,18.19825,18.139938,16.787632,0.0047278265,17.085094,0.004760194,0.66226834,20.35477638244629,0.13392845,0.09854328,0.0714718,0.054194905,0.038424864,16.879268646240234,0.0036572506651282,0.0847518,0.000154365,-18.840786,-20.426785,-21.147491,-21.475819,-21.703669,0.103340864,0.017549837,0.017638449,0.016882116,0.024162583,3.0486546,0.8876299999999979,1,0,1,0
139,199.83290509,-1.07493626,3.4837506,10.652822,19.218157,17.22141,16.221996,15.748978,15.401829,0.16662905,0.055798665,0.05703833,0.050058246,0.025949487,18.095549,17.99123,16.024311,0.0038591945,16.29194,0.0039077112,0.6752821,20.927681196402283,0.1305662,0.096069366,0.06967752,0.05283435,0.03746021,16.104201238009335,0.0030012635887384,0.0829961,0.000162955,-19.14182,-21.014826,-21.845705,-22.267061,-22.560379,0.16783711,0.05668771,0.057908315,0.051047325,0.027809693,5.4381914,0.999413999999998,1,0,1,0
144,199.838607788086,-1.140303134918213,3.4520414,7.0036063,19.285248,17.743525,16.962646,16.572248,16.342937,0.12500541,0.016905962,0.009022083,0.01236234,0.03450462,19.146048,18.983685,16.450043,0.006705197,16.936913,0.006536313,0.13221179,21.648475646972656,0.13800938,0.101546,0.07364963,0.05584628,0.039595712,16.85858154296875,0.005433069076389,0.0826389,0.000157397,-19.025238,-20.424633,-21.07798,-21.37426,-21.576397,0.12660529,0.019642118,0.013468414,0.01590056,0.03592489,5.3677244,0.7808790000000023,0,1,0,0
146,199.84385681152344,-1.1294212341308594,5.8898854,11.755542,17.753523,16.300344,15.644216,15.303778,15.176667,0.058475077,0.009106007,0.004877621,0.008046458,0.022655098,18.110153,18.059488,15.270086,0.0034183704,15.691475,0.003482655,0.61815083,21.49020004272461,0.1373687,0.10107458,0.073307715,0.05558702,0.03941189,15.412373542785645,0.0026192867662757,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,0.6561279999999989,1,0,1,0
177,199.8743896484375,-1.1454721689224243,3.2132804,11.093146,19.247929,17.321304,16.169405,15.7319975,15.372879,0.14629966,0.015140311,0.01306709,0.011248976,0.01952117,17.7533,17.726534,16.193985,0.003728927,16.619772,0.0039545484,1.0,20.69959831237793,0.14017332,0.1031382,0.074804425,0.05672193,0.040216554,16.193984985351562,0.0037289271131157,0.139068,0.000194453,-20.568531,-22.355122,-23.168497,-23.520378,-23.79485,0.14767139,0.018144682,0.01645445,0.015051231,0.021933483,7.884303,1.1518990000000002,1,0,1,0
216,199.8925170898437,-1.08889901638031,3.1834762,10.17582,18.58241,16.6255,15.714226,15.298808,15.020971,0.07552845,0.009607452,0.0075853053,0.007863574,0.01222786,17.299227,17.281258,15.655002,0.0030333935,16.009817,0.003260697,1.0,20.224184036254883,0.1358299,0.09994235,0.07248653,0.054964337,0.0389704,15.655001640319824,0.0030333935283124,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,0.9112739999999988,1,0,1,0
127,200.03830047,-1.19129864,5.8644295,15.684622,17.228083,16.062794,15.618994,15.36205,15.336466,0.0383604,0.01900607,0.027245633,0.030913329,0.026599366,19.05755,18.712671,15.200272,0.0052320813,15.709953,0.0049134875,0.032771625,21.455572215920505,0.15114273,0.11120939,0.080658324,0.061160766,0.043363746,15.688843447145803,0.0046687059838689,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,0.44379999999999953,2,0,0,1
151,200.03665161132807,-1.0563461780548096,3.2485914,8.466559,18.084686,16.828505,16.273384,15.99859,15.811385,0.04875144,0.024350591,0.017918173,0.016505415,0.03054135,18.046892,17.99581,16.028347,0.0038862007,16.365381,0.003922802,0.61763936,20.82730865478516,0.15446189,0.11365159,0.08242961,0.06250388,0.044316027,16.145200729370117,0.002940185368061,0.0342272,9.11435e-05,-18.076906,-19.215847,-19.724215,-19.95023,-20.097599,0.052694824,0.02632398,0.020519773,0.019298417,0.032136932,2.2149634,0.5551209999999998,0,1,0,0
171,200.0626983642578,-1.145904302597046,2.4656553,7.3061438,19.833305,17.504442,16.502895,16.103516,15.734761,0.16892731,0.020191329,0.028588897,0.026595654,0.026911443,17.838303,17.890806,16.324926,0.0039811675,16.64753,0.0040829955,0.9480338,20.458005905151367,0.16176341,0.11902398,0.086326115,0.065458484,0.046410877,16.339527130126953,0.0038287157658487,0.0839913,0.000153173,-18.583303,-20.786016,-21.598463,-21.94495,-22.256453,0.17014305,0.022531996,0.030287383,0.028413545,0.028709434,3.8905888,1.0015470000000022,1,0,1,0
209,199.9761657714844,-1.080591082572937,4.3167515,8.294011,18.970934,17.709015,16.911688,16.548035,16.41011,0.12221045,0.021087572,0.01310485,0.015486958,0.047038328,19.30391,19.214487,16.339607,0.006624877,16.864128,0.006512294,0.20770027,22.082921981811523,0.14278193,0.10505758,0.07619652,0.057777517,0.04096498,16.732391357421875,0.0049789217300713,0.139223,0.000145588,-20.603384,-21.78288,-22.363073,-22.569082,-22.698168,0.12384161,0.023338541,0.01648446,0.018434923,0.04809017,10.601812,0.7973269999999992,0,1,0,0
67,200.184326171875,-1.0977863073349,2.471809,7.5892324,19.323942,17.543598,16.520323,16.08103,15.764172,0.1086872,0.012788757,0.00781302,0.007992967,0.01705263,17.792778,17.908064,16.40902,0.004074045,16.783846,0.004204709,1.0,20.480846405029297,0.17049402,0.12544788,0.09098527,0.06899138,0.048915744,16.409019470214844,0.0040740449912846,0.115765,0.00016074,-19.96243,-21.597008,-22.36466,-22.722233,-22.966574,0.110520855,0.016234308,0.012690285,0.012801859,0.019768527,5.183261,1.0232749999999982,1,0,1,0
158,200.16665649414065,-1.101735234260559,1.6864488,4.883831,19.884289,17.939518,17.020638,16.626228,16.302782,0.11862355,0.011913968,0.008028285,0.00815812,0.018522423,17.887201,18.038492,16.938936,0.0047250995,17.174932,0.0048106033,1.0,20.15095329284668,0.17064764,0.12556091,0.09106725,0.06905354,0.048959818,16.938936233520508,0.0047250995412468,0.115169,0.00014138,-19.367352,-21.153025,-21.83854,-22.119635,-22.397533,0.1203248,0.015554533,0.012823942,0.012905623,0.02104965,3.5205774,0.9188799999999979,1,0,1,0
188,200.2123260498047,-1.1927632093429563,2.65348,5.654232,18.531403,17.374752,16.807808,16.45869,16.241137,0.051044486,0.0099527575,0.00775167,0.009110953,0.025547206,18.437897,18.455097,16.417746,0.004840378,16.79506,0.004726369,0.11262344,20.92233657836914,0.17453623,0.1284221,0.09314242,0.07062708,0.050075475,16.745399475097656,0.0040738116949796,0.115521,9.67697e-05,-20.493467,-21.55642,-22.013357,-22.224327,-22.440899,0.0548237,0.014108778,0.012652609,0.013528104,0.027434882,5.5540285,0.5669439999999994,0,1,0,0
70,200.2913055419922,-1.2016817331314087,1.6018428,3.6771681,18.613075,17.406857,16.850647,16.46349,16.322172,0.03340401,0.0065661934,0.0051928586,0.005731168,0.016452692,17.811178,17.84046,16.68633,0.004273696,16.848671,0.004195463,0.10709218,19.86919593811035,0.17249309,0.12691878,0.09205209,0.06980031,0.04948929,16.830078125,0.0037194364704191,0.0829956,9.87967e-05,-19.639416,-20.731167,-21.226738,-21.462172,-21.607864,0.038934276,0.011963068,0.011267912,0.011525899,0.019253502,2.5004892,0.5562100000000001,0,1,0,0
232,200.3343505859375,-1.1322262287139893,1.8528173,5.2019453,19.199804,17.467907,16.689756,16.324633,16.037848,0.07488539,0.011495772,0.009050899,0.009672528,0.018803852,17.613914,17.785326,16.609707,0.004110107,16.823172,0.004208643,1.0,20.02436828613281,0.1819362,0.13386694,0.097091466,0.07362152,0.052198574,16.60970687866211,0.0041101071983575,0.045295,0.000155479,-17.682653,-19.278486,-19.972492,-20.276278,-20.52117,0.07751478,0.015236571,0.013487731,0.01391251,0.021297645,1.6498759,0.7781510000000011,1,0,1,0
115,200.44338989257807,-1.160491108894348,2.0243716,5.522178,19.748621,17.86828,16.83238,16.376413,16.058615,0.1266973,0.012830094,0.0073613715,0.008114888,0.017716886,17.92047,18.042463,16.689405,0.004467136,16.948215,0.0045279763,0.83110964,20.359281539916992,0.16787255,0.12351903,0.089586295,0.06793058,0.048163626,16.7290096282959,0.0039009898900985,0.0842651,0.000154589,-19.438183,-20.899754,-21.566618,-21.895903,-22.13827,0.08295735,0.016296417,0.013468414,0.01412059,0.024162583,4.1962385,1.035899999999998,1,0,1,0
198,200.6319580078125,-1.1244938373565674,3.504946,7.7724276,18.843668,17.365767,16.688139,16.297817,16.060537,0.084361196,0.012122012,0.0072838534,0.0096443705,0.026701584,18.59598,18.630766,16.260395,0.0050031943,16.724072,0.0049866205,0.38327432,21.40699577331543,0.1613686,0.11873348,0.08611542,0.06529872,0.046297606,16.522335052490234,0.0035326958168298,0.0839065,0.000168174,-19.503372,-20.820757,-21.406837,-21.668095,-21.905903,0.0867024,0.015714435,0.012371523,0.013892949,0.02851289,5.5254583,0.6776280000000021,0,1,0,0
268,200.616455078125,-1.132104516029358,5.27351,10.519302,18.611645,17.643381,16.957134,16.817972,16.722013,0.11453083,0.026497804,0.014143398,0.027472476,0.08340882,19.714209,19.62706,16.280918,0.008008535,16.93118,0.007799562,0.09271784,22.56308364868164,0.16213806,0.11929964,0.08652605,0.06561008,0.046518367,16.851606369018555,0.0066951974295079,0.0854365,0.00015598,-19.641466,-20.530338,-21.106325,-21.21221,-21.23889,0.116266534,0.028322004,0.01732155,0.029235927,0.08400813,8.450156,0.6862470000000016,0,1,0,0
167,200.9407196044922,-1.1799036264419556,3.727743,9.382146,17.551239,16.132643,15.430361,15.011361,14.715816,0.033894718,0.012939679,0.01437259,0.01343059,0.014879123,17.51042,17.374498,15.345231,0.003801298,15.417941,0.0036691995,0.28864014,20.28304100036621,0.17248867,0.12691553,0.092049725,0.06979852,0.049488023,15.396449089050291,0.0028055782895535,0.0445286,9.65425e-05,-19.24527,-20.548508,-21.201887,-21.546335,-21.814447,0.039355546,0.016353453,0.017509181,0.016744575,0.017927315,3.266246,0.7022820000000021,0,1,0,0
194,200.97900390625,-1.0871883630752563,2.5260937,6.573688,18.919102,17.683973,17.069782,16.713648,16.575985,0.078690656,0.01530032,0.009840095,0.013127623,0.03665775,18.852325,18.630882,16.764908,0.007993222,17.107502,0.007894306,0.35049704,21.07747840881348,0.15502189,0.11406364,0.08272846,0.06273048,0.044476695,16.974773406982422,0.0056692948564887,0.0825272,0.000177112,-19.312075,-20.439339,-20.9683,-21.187458,-21.325882,0.081195556,0.018278422,0.014029529,0.016502574,0.0379979,3.9231286,0.6141910000000017,0,1,0,0
40,201.03306579589844,-1.1663154363632202,2.2794003,4.4739285,17.784168,16.745779,16.350842,16.01687,15.950002,0.021337468,0.004775377,0.0042962497,0.0051001976,0.015662108,18.165476,17.894516,16.202805,0.0051469514,16.349329,0.004768573,0.0,20.135395050048828,0.1671322,0.12297428,0.089191206,0.06763099,0.047951218,16.349328994750977,0.0047685732133686,0.0830484,6.3455e-05,-20.426853,-21.349573,-21.7223,-21.849682,-21.955675,0.029245377,0.011081708,0.010883831,0.0112255085,0.01858237,3.5602078,0.39493699999999876,2,0,0,1
81,201.2515106201172,-1.1008646488189695,2.0410886,6.461119,19.877316,17.670113,16.610302,16.181154,15.854419,0.149713,0.01157531,0.008051007,0.008266946,0.016095404,17.789034,17.827433,16.521929,0.004086738,16.849384,0.0042314585,1.0,20.15506172180176,0.15709779,0.11559106,0.08383627,0.06357051,0.045072284,16.521928787231445,0.004086737986654,0.106313,0.000173543,-19.16466,-21.250175,-22.059755,-22.427727,-22.67785,0.15107773,0.015296676,0.012838177,0.012974687,0.018949,3.973181,1.0598109999999998,1,0,1,0
194,201.33541870117188,-1.140190362930298,3.372167,9.444581,18.91921,17.09361,16.147526,15.695615,15.380305,0.098665774,0.010445086,0.0063227066,0.0065939534,0.016168047,17.974905,17.890966,15.940808,0.0036484865,16.335878,0.0037650377,0.8607209,20.782520294189453,0.1509823,0.11109135,0.08057271,0.06109585,0.043317717,15.98794174194336,0.0033016696106642,0.0850746,0.000159636,-19.521212,-21.206148,-21.982502,-22.36198,-22.6409,0.10067634,0.01446029,0.011831173,0.0119783245,0.019010702,5.3828535,0.9460840000000026,1,0,1,0
129,201.6094512939453,-1.147310733795166,3.0854425,8.737025,18.914099,17.419798,16.69655,16.29075,16.086946,0.08992441,0.013288463,0.009392658,0.010905043,0.02764436,18.46101,18.381397,16.452011,0.004789838,16.90667,0.0048957397,0.7920812,21.13858795166016,0.14777716,0.10873303,0.078862265,0.059798867,0.042398144,16.53213119506836,0.0041476334445178,0.055079,0.000101143,-18.39717,-19.766842,-20.405243,-20.736746,-20.910563,0.09212521,0.016630806,0.013719408,0.014795949,0.029397657,3.302475,0.7232480000000017,1,0,1,0
194,201.69044494628903,-1.0859500169754028,3.5711534,11.053763,18.543142,16.732166,15.834575,15.420582,15.174215,0.08480799,0.019433908,0.027538493,0.06700441,0.08065426,17.603075,17.542244,15.755903,0.003239221,16.192211,0.0034316452,1.0,20.594066619873047,0.14339726,0.10551034,0.0765249,0.058026515,0.04114152,15.755903244018556,0.0032392209395766,0.067272,0.000166687,-19.273283,-20.971317,-21.723215,-22.082592,-22.282784,0.08713605,0.021855824,0.029297935,0.067746535,0.08127195,4.6020555,0.8975910000000002,1,0,1,0
207,201.70968627929688,-1.1262556314468384,1.7624156,4.201839,19.074198,17.549667,16.81695,16.457178,16.145594,0.057999536,0.008257372,0.0056945514,0.0065756054,0.016466537,18.024939,17.936249,16.665586,0.0054962886,16.847925,0.0054319426,0.45502168,20.04294204711914,0.15311018,0.11265702,0.08170827,0.061956905,0.043928217,16.761146545410156,0.0038635716773569,0.074147,0.000151546,-18.948725,-20.345247,-20.974222,-21.242182,-21.533785,0.06135395,0.012968593,0.011507736,0.0119682355,0.01926529,2.4832542,0.732717000000001,0,1,0,0
